Unnamed: 0,id,scrape_id,last_scraped,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9636,8.0278e+17,20200000000000.0,15/12/24,previous scrape,494082784,2023-03-01,within an hour,67%,100%,t,6,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.151354,-8.608361,Entire serviced apartment,Entire home/apt,3,,1 bath,1.0,,"[""Room-darkening shades"", ""Ceiling fan"", ""Shampoo"", ""Dedicated workspace"", ""Cleaning products"", ""Paid parking lot off premises"", ""Changing table - available upon request"", ""Garden view"", ""Baby bath - available upon request"", ""Shared patio or balcony"", ""Sun loungers"", ""Microwave"", ""Shared hot tub - available all year, open specific hours"", ""Building staff"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Children\u2019s dinnerware"", ""Hangers"", ""Pool view"", ""Luggage dropoff allowed"", ""Castebel body soap"", ""Exercise equipment: yoga mat"", ""Clothing storage: closet"", ""Iron"", ""Wifi"", ""Kitchen"", ""Castelbel conditioner"", ""Cooking basics"", ""Outdoor shower"", ""Candy induction stove"", ""Hot water kettle"", ""Standalone high chair - available upon request"", ""Wine glasses"", ""Laundromat nearby"", ""Shared sauna"", ""City skyline view"", ""Heating"", ""Smoke alarm"", ""Coffee maker: espresso machine"", ""Essentials"", ""Shared outdoor pool - available all year, open specific hours, heated"", ""Long term stays allowed"", ""Self check-in"", ""Shared backyard \u2013 Fully fenced"", ""Central air conditioning"", ""Mini fridge"", ""Pack \u2019n play/Travel crib - available upon request"", ""Carbon monoxide alarm"", ""Dining table"", ""43 inch HDTV"", ""Crib - available upon request"", ""Shower gel"", ""Cleaning available during stay"", ""Coffee"", ""Babysitter recommendations"", ""Bed linens"", ""Safe""]",,1,45,0,0,0,0,3,0,0,11/08/23,14/10/23,5.0,5.0,5.0,5.0,5.0,5.0,4.33,10530,f,6,6,0,0,0.18
9637,8.02781e+17,20200000000000.0,15/12/24,previous scrape,494082784,2023-03-01,within an hour,67%,100%,t,6,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1513229,-8.6083714,Entire serviced apartment,Entire home/apt,2,,1 bath,1.0,,"[""Castelbel body soap"", ""Room-darkening shades"", ""Ceiling fan"", ""Patio or balcony"", ""Dedicated workspace"", ""Cleaning products"", ""Paid parking lot off premises"", ""Changing table - available upon request"", ""Garden view"", ""Baby bath - available upon request"", ""Sun loungers"", ""Microwave"", ""Shared hot tub - available all year, open specific hours"", ""Building staff"", ""Elevator"", ""Central heating"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Children\u2019s dinnerware"", ""Hangers"", ""Pool view"", ""Luggage dropoff allowed"", ""Wifi"", ""Exercise equipment: yoga mat"", ""Clothing storage: closet"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Castelbel conditioner"", ""Hot water kettle"", ""Outdoor shower"", ""Candy induction stove"", ""Laundromat nearby"", ""Standalone high chair - available upon request"", ""Wine glasses"", ""Castelbel shampoo"", ""Shared sauna"", ""City skyline view"", ""Coffee maker: espresso machine"", ""Smoke alarm"", ""Shared outdoor pool - available all year, open specific hours, heated"", ""Essentials"", ""Long term stays allowed"", ""Self check-in"", ""Shared backyard \u2013 Fully fenced"", ""Central air conditioning"", ""Mini fridge"", ""Pack \u2019n play/Travel crib - available upon request"", ""Carbon monoxide alarm"", ""Dining table"", ""Extra pillows and blankets"", ""43 inch HDTV"", ""Crib - available upon request"", ""Shower gel"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Coffee"", ""Babysitter recommendations"", ""Bed linens"", ""Safe""]",,1,45,0,0,0,0,3,0,0,09/08/23,20/11/23,5.0,5.0,5.0,4.67,4.33,5.0,4.33,10530,f,6,6,0,0,0.18
9638,8.02783e+17,20200000000000.0,15/12/24,previous scrape,494082784,2023-03-01,within an hour,67%,100%,t,6,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1513229,-8.6083714,Entire serviced apartment,Entire home/apt,2,,1 bath,1.0,,"[""Castelbel body soap"", ""Room-darkening shades"", ""Ceiling fan"", ""Shampoo"", ""Dedicated workspace"", ""Cleaning products"", ""Changing table - available upon request"", ""Garden view"", ""Baby bath - available upon request"", ""Shared patio or balcony"", ""Sun loungers"", ""Microwave"", ""Shared hot tub - available all year, open specific hours"", ""Building staff"", ""Elevator"", ""Central heating"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Clothing storage: walk-in closet"", ""Children\u2019s dinnerware"", ""Hangers"", ""Luggage dropoff allowed"", ""Wifi"", ""Exercise equipment: yoga mat"", ""Paid parking lot off premises"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Castelbel conditioner"", ""Hot water kettle"", ""Candy induction stove"", ""Laundromat nearby"", ""Shared sauna"", ""Standalone high chair - available upon request"", ""Wine glasses"", ""Long term stays allowed"", ""Self check-in"", ""Coffee maker: espresso machine"", ""Smoke alarm"", ""Shared outdoor pool - available all year, open specific hours, heated"", ""Essentials"", ""Shared backyard \u2013 Fully fenced"", ""Central air conditioning"", ""Mini fridge"", ""Pack \u2019n play/Travel crib - available upon request"", ""Carbon monoxide alarm"", ""Dining table"", ""Extra pillows and blankets"", ""43 inch HDTV"", ""Crib - available upon request"", ""Shower gel"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Coffee"", ""Babysitter recommendations"", ""Bed linens"", ""Safe""]",,1,45,0,0,0,0,4,2,0,01/11/23,05/02/24,5.0,4.75,5.0,5.0,5.0,5.0,5.0,10530,f,6,6,0,0,0.29
9639,8.02785e+17,20200000000000.0,15/12/24,previous scrape,494082784,2023-03-01,within an hour,67%,100%,t,6,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1513229,-8.6083714,Entire serviced apartment,Entire home/apt,2,,1 bath,1.0,,"[""Castelbel body soap"", ""Room-darkening shades"", ""Ceiling fan"", ""Dedicated workspace"", ""Cleaning products"", ""Paid parking lot off premises"", ""Changing table - available upon request"", ""Garden view"", ""Baby bath - available upon request"", ""Shared patio or balcony"", ""Sun loungers"", ""Microwave"", ""Shared hot tub - available all year, open specific hours"", ""Building staff"", ""Elevator"", ""Central heating"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Children\u2019s dinnerware"", ""Hangers"", ""Pool view"", ""Luggage dropoff allowed"", ""Wifi"", ""Exercise equipment: yoga mat"", ""Clothing storage: closet"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Castelbel conditioner"", ""Hot water kettle"", ""Outdoor shower"", ""Candy induction stove"", ""Laundromat nearby"", ""Standalone high chair - available upon request"", ""Wine glasses"", ""Castelbel shampoo"", ""Shared sauna"", ""City skyline view"", ""Coffee maker: espresso machine"", ""Smoke alarm"", ""Shared outdoor pool - available all year, open specific hours, heated"", ""Essentials"", ""Long term stays allowed"", ""Self check-in"", ""Shared backyard \u2013 Fully fenced"", ""Central air conditioning"", ""Mini fridge"", ""Pack \u2019n play/Travel crib - available upon request"", ""Carbon monoxide alarm"", ""Paid parking on premises"", ""Dining table"", ""Extra pillows and blankets"", ""43 inch HDTV"", ""Crib - available upon request"", ""Shower gel"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Coffee"", ""Babysitter recommendations"", ""Bed linens"", ""Safe""]",,1,45,0,0,0,0,13,9,0,22/04/23,05/11/24,5.0,5.0,5.0,5.0,5.0,4.92,5.0,10530,f,6,6,0,0,0.65
9640,8.02841e+17,20200000000000.0,14/12/24,city scrape,356966410,2020-07-17,within an hour,100%,100%,f,3,t,t,Mafamude e Vilar do Paraíso,41.12732836,-8.605827496,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Refrigerator"", ""Room-darkening shades"", ""Toaster"", ""Ethernet connection"", ""Shared beach access"", ""Microwave"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Hot water"", ""Trash compactor"", ""Host greets you"", ""Hangers"", ""Private entrance"", ""Wifi"", ""Hot water kettle"", ""Laundromat nearby"", ""Wine glasses"", ""Coffee maker: espresso machine"", ""Smoke alarm"", ""Essentials"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Paid street parking off premises"", ""Portable fans"", ""Dining table"", ""Shower gel"", ""Bed linens""]",$28.00,2,90,1,31,61,61,72,35,0,11/03/23,29/10/24,4.79,4.78,4.85,4.81,4.79,4.78,4.81,Exempt,f,3,0,3,0,3.35
9643,8.03373e+17,20200000000000.0,15/12/24,city scrape,495661861,2023-12-01,,,100%,f,8,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1491863,-8.6061046,Private room in guesthouse,Private room,2,1.0,1 private bath,1.0,2.0,"[""Microwave"", ""Self check-in"", ""Smart lock"", ""Hair dryer"", ""TV"", ""Cleaning available during stay"", ""Breakfast"", ""Luggage dropoff allowed"", ""Mini fridge"", ""Wifi"", ""Hot water kettle"", ""Air conditioning""]",$70.00,1,15,25,51,81,353,0,0,0,,,,,,,,,,101863/AL,t,8,0,8,0,
9644,8.03395e+17,20200000000000.0,15/12/24,city scrape,495661861,2023-12-01,,,100%,f,8,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14969,-8.60509,Private room in guesthouse,Private room,2,1.0,1 private bath,1.0,2.0,"[""Microwave"", ""Self check-in"", ""Smart lock"", ""Hair dryer"", ""TV"", ""Cleaning available during stay"", ""Breakfast"", ""Luggage dropoff allowed"", ""Mini fridge"", ""Wifi"", ""Hot water kettle"", ""Air conditioning""]",$66.00,1,15,22,40,70,337,0,0,0,,,,,,,,,,101863/AL,t,8,0,8,0,
9645,8.03421e+17,20200000000000.0,15/12/24,city scrape,495661861,2023-12-01,,,100%,f,8,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1491863,-8.6061046,Private room in guesthouse,Private room,2,1.0,1 private bath,1.0,1.0,"[""Microwave"", ""Self check-in"", ""Smart lock"", ""Hair dryer"", ""Essentials"", ""Shower gel"", ""Wifi"", ""Shampoo"", ""Cleaning available during stay"", ""Hangers"", ""Luggage dropoff allowed"", ""Breakfast"", ""Mini fridge"", ""TV"", ""Bed linens"", ""Hot water kettle"", ""Air conditioning""]",$66.00,1,15,16,28,43,307,0,0,0,,,,,,,,,,101863/AL,t,8,0,8,0,
9646,8.03434e+17,20200000000000.0,15/12/24,city scrape,495661861,2023-12-01,,,100%,f,8,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1491863,-8.6061046,Private room in guesthouse,Private room,2,1.0,1 private bath,1.0,2.0,"[""Microwave"", ""Self check-in"", ""Smart lock"", ""Hair dryer"", ""TV"", ""Cleaning available during stay"", ""Breakfast"", ""Luggage dropoff allowed"", ""Mini fridge"", ""Wifi"", ""Hot water kettle"", ""Air conditioning""]",$66.00,1,15,25,49,79,354,2,2,0,09/06/24,09/08/24,5.0,5.0,5.0,5.0,5.0,4.5,4.5,101863/AL,t,8,0,8,0,0.32
9647,8.0344e+17,20200000000000.0,15/12/24,city scrape,495661861,2023-12-01,,,100%,f,8,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14983,-8.60578,Private room in guesthouse,Private room,2,1.0,1 private bath,1.0,2.0,"[""Microwave"", ""Self check-in"", ""Smart lock"", ""Hair dryer"", ""TV"", ""Cleaning available during stay"", ""Hangers"", ""Luggage dropoff allowed"", ""Breakfast"", ""Mini fridge"", ""Wifi"", ""Hot water kettle"", ""Air conditioning""]",$73.00,1,15,22,39,56,308,0,0,0,,,,,,,,,,101863/AL,t,8,0,8,0,
9649,8.03448e+17,20200000000000.0,15/12/24,city scrape,495661861,2023-12-01,,,100%,f,8,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1491863,-8.6061046,Private room in bed and breakfast,Private room,2,1.0,1 private bath,1.0,2.0,"[""Microwave"", ""Self check-in"", ""Smart lock"", ""Hair dryer"", ""TV"", ""Cleaning available during stay"", ""Breakfast"", ""Luggage dropoff allowed"", ""Mini fridge"", ""Wifi"", ""Hot water kettle"", ""Air conditioning""]",$72.00,1,15,19,45,72,347,0,0,0,,,,,,,,,,101863/AL,t,8,0,8,0,
9653,8.04211e+17,20200000000000.0,15/12/24,city scrape,495908689,2023-01-13,within an hour,92%,100%,f,5,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1459,-8.60488,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,2.0,"[""Refrigerator"", ""Microwave"", ""Body soap"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Crib"", ""Oven"", ""Hot water kettle"", ""Smoke alarm"", ""Essentials"", ""TV"", ""Air conditioning"", ""Freezer"", ""Extra pillows and blankets"", ""Bed linens""]",$33.00,1,1125,12,29,54,319,26,8,0,17/02/23,27/10/24,4.42,4.42,4.62,4.62,4.77,4.96,4.5,96321/AL,t,5,5,0,0,1.17
9654,8.04211e+17,20200000000000.0,15/12/24,city scrape,495908689,2023-01-13,within an hour,92%,100%,f,5,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14652,-8.6052,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,2.0,"[""Refrigerator"", ""Microwave"", ""Body soap"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Crib"", ""Oven"", ""Hot water kettle"", ""Smoke alarm"", ""Essentials"", ""TV"", ""Air conditioning"", ""Freezer"", ""Extra pillows and blankets"", ""Bed linens""]",$33.00,1,1125,18,31,53,314,15,0,0,03/02/23,07/11/23,4.53,4.87,4.87,5.0,4.87,4.87,4.73,96323/AL,t,5,5,0,0,0.66
9655,8.04211e+17,20200000000000.0,15/12/24,city scrape,495908689,2023-01-13,within an hour,92%,100%,f,5,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14569,-8.60605,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,2.0,"[""Refrigerator"", ""Microwave"", ""Body soap"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Crib"", ""Oven"", ""Hot water kettle"", ""Smoke alarm"", ""Essentials"", ""TV"", ""Air conditioning"", ""Freezer"", ""Extra pillows and blankets"", ""Bed linens""]",$33.00,1,1125,14,30,55,320,36,10,2,30/01/23,29/11/24,4.58,4.61,4.61,4.58,4.69,4.92,4.53,96324/AL,t,5,5,0,0,1.57
9656,8.04211e+17,20200000000000.0,15/12/24,city scrape,495908689,2023-01-13,within an hour,92%,100%,f,5,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14601,-8.60655,Entire rental unit,Entire home/apt,5,1.0,1 bath,0.0,4.0,"[""Refrigerator"", ""Microwave"", ""Body soap"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Crib"", ""Oven"", ""Hot water kettle"", ""Smoke alarm"", ""Essentials"", ""TV"", ""Air conditioning"", ""Freezer"", ""Extra pillows and blankets"", ""Bed linens""]",$33.00,1,1125,14,24,46,317,36,12,1,29/01/23,18/11/24,4.31,4.56,4.31,4.64,4.72,4.92,4.28,96323/AL,t,5,5,0,0,1.57
9657,8.04211e+17,20200000000000.0,15/12/24,city scrape,495908689,2023-01-13,within an hour,92%,100%,f,5,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14595,-8.60455,Entire rental unit,Entire home/apt,5,1.0,1 bath,0.0,4.0,"[""Refrigerator"", ""Microwave"", ""Body soap"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Crib"", ""Oven"", ""Hot water kettle"", ""Smoke alarm"", ""Essentials"", ""TV"", ""Air conditioning"", ""Freezer"", ""Extra pillows and blankets"", ""Bed linens""]",$33.00,1,1125,17,31,55,326,43,16,1,29/01/23,30/11/24,4.26,4.42,4.51,4.63,4.49,4.81,4.42,96321/AL,t,5,5,0,0,1.88
9658,8.04344e+17,20200000000000.0,15/12/24,city scrape,455292865,2022-04-21,within an hour,100%,93%,t,3,f,t,Vila do Conde,41.3518876,-8.7458285,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Washer"", ""Dedicated workspace"", ""TV"", ""Kitchen"", ""Air conditioning""]",$78.00,2,365,19,42,71,260,8,7,2,26/04/23,28/11/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,125792/AL,f,3,3,0,0,0.4
9659,8.0574e+17,20200000000000.0,15/12/24,city scrape,460789245,2022-05-24,within an hour,100%,100%,t,2,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1523752,-8.6186558,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Coffee maker: Nespresso"", ""Baby bath"", ""Refrigerator"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib"", ""Toaster"", ""Shampoo"", ""Dedicated workspace"", ""Cleaning products"", ""Garden view"", ""Teka electric stove"", ""Microwave"", ""Dishwasher"", ""Body soap"", ""42 inch HDTV"", ""Hair dryer"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""First aid kit"", ""Dishes and silverware"", ""Hot water"", ""High chair"", ""Hangers"", ""Private backyard \u2013 Fully fenced"", ""AC - split type ductless system"", ""Private entrance"", ""Wifi"", ""Single level home"", ""Clothing storage: closet"", ""Iron"", ""Crib"", ""Kitchen"", ""Cooking basics"", ""Hot water kettle"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Wine glasses"", ""Long term stays allowed"", ""Smoking allowed"", ""Essentials"", ""Baking sheet"", ""Central air conditioning"", ""Paid parking garage off premises"", ""Freezer"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Stainless steel single oven"", ""Shower gel"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Outdoor dining area"", ""Babysitter recommendations"", ""Bed linens"", ""Safe""]",$54.00,3,365,11,11,11,11,43,18,0,19/02/23,04/11/24,4.53,4.58,4.56,4.51,4.67,4.79,4.51,134386/AL,t,2,2,0,0,1.94
9665,8.07141e+17,20200000000000.0,15/12/24,city scrape,475268828,2022-08-16,within an hour,100%,100%,f,6,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14766,-8.60356,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""Washer"", ""Dedicated workspace"", ""Microwave"", ""Dishwasher"", ""Hair dryer"", ""Stove"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Hot water kettle"", ""Kitchen"", ""Self check-in"", ""Essentials"", ""Lockbox"", ""TV"", ""Bed linens""]",$55.00,1,1125,0,0,15,287,45,12,0,19/02/23,08/11/24,4.18,4.4,4.51,4.69,4.49,4.76,4.2,97603/AL,t,6,6,0,0,2.03
9669,8.10636e+17,20200000000000.0,15/12/24,previous scrape,409852026,2021-06-29,,,,f,10,t,f,"Sandim, Olival, Lever e Crestuma",41.0656021,-8.4739791,Room in hotel,Private room,2,,1 private bath,1.0,,"[""Exterior security cameras on property"", ""Hot tub"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit"", ""Free parking on premises"", ""Wifi"", ""Pool"", ""Dedicated workspace"", ""TV"", ""Air conditioning""]",,1,365,0,0,0,0,0,0,0,,,,,,,,,,10060,f,10,1,9,0,
9670,8.10651e+17,20200000000000.0,15/12/24,previous scrape,409852026,2021-06-29,,,,f,10,t,f,"Sandim, Olival, Lever e Crestuma",41.0656021,-8.4739791,Room in hotel,Private room,2,,1 private bath,1.0,,"[""Exterior security cameras on property"", ""Hot tub"", ""Shared pool"", ""First aid kit"", ""Smoke alarm"", ""Free parking on premises"", ""Wifi"", ""Dedicated workspace"", ""TV"", ""Air conditioning""]",,1,365,0,0,0,0,0,0,0,,,,,,,,,,10060,f,10,1,9,0,
9673,8.10767e+17,20200000000000.0,15/12/24,previous scrape,494082784,2023-03-01,within an hour,67%,100%,t,6,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1513229,-8.6083714,Entire serviced apartment,Entire home/apt,2,,1 bath,1.0,,"[""Castelbel body soap"", ""Room-darkening shades"", ""Ceiling fan"", ""Shampoo"", ""Dedicated workspace"", ""Cleaning products"", ""Changing table - available upon request"", ""Garden view"", ""Baby bath - available upon request"", ""Shared patio or balcony"", ""Sun loungers"", ""Microwave"", ""Building staff"", ""Clothing storage"", ""Elevator"", ""Central heating"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Children\u2019s dinnerware"", ""Hangers"", ""Pool view"", ""Shared hot tub"", ""Luggage dropoff allowed"", ""Wifi"", ""Exercise equipment: yoga mat"", ""Paid parking lot off premises"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Castelbel conditioner"", ""Hot water kettle"", ""Outdoor shower"", ""Candy induction stove"", ""Laundromat nearby"", ""Standalone high chair - available upon request"", ""Wine glasses"", ""Shared sauna"", ""Long term stays allowed"", ""City skyline view"", ""Coffee maker: espresso machine"", ""Smoke alarm"", ""Shared outdoor pool - available all year, open specific hours, heated"", ""Essentials"", ""Self check-in"", ""Shared backyard \u2013 Fully fenced"", ""Central air conditioning"", ""Mini fridge"", ""Pack \u2019n play/Travel crib - available upon request"", ""Carbon monoxide alarm"", ""Dining table"", ""Extra pillows and blankets"", ""43 inch HDTV"", ""Crib - available upon request"", ""Shower gel"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Coffee"", ""Babysitter recommendations"", ""Bed linens"", ""Safe""]",,1,45,0,0,0,0,0,0,0,,,,,,,,,,10530,f,6,6,0,0,
9674,8.10802e+17,20200000000000.0,15/12/24,city scrape,497578598,2023-01-23,within an hour,100%,100%,t,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1542393,-8.6118743,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Coffee maker: Nespresso"", ""Room-darkening shades"", ""Toaster"", ""Other induction stove"", ""Cleaning products"", ""Garden view"", ""Microwave"", ""Body soap"", ""Central heating"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Private entrance"", ""Wifi"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Laundromat nearby"", ""Shared gym nearby"", ""Standalone high chair - available upon request"", ""Wine glasses"", ""Long term stays allowed"", ""Self check-in"", ""Clothing storage: dresser"", ""Essentials"", ""Central air conditioning"", ""Lockbox"", ""Mini fridge"", ""43 inch HDTV with premium cable, Netflix, standard cable"", ""Freezer"", ""Paid street parking off premises"", ""Dining table"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Shower gel"", ""Bed linens""]",$62.00,2,310,19,49,79,354,94,39,0,12/02/23,02/11/24,4.81,4.9,4.62,4.89,4.9,4.7,4.77,117164/AL,t,1,1,0,0,4.19
